Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
1,39,1,9773,1,19,100.0,1,2,2,7,11,128.0,1,0,0,1,1,0,3.3322048673179974,0,1.7917611358933327,7,1.7917611358933327,2.577689142732349,6,6,1.7917611358933327,13.666666666666666,7.6,2.6,0.32
1,1,1,171,1,1,149.0,1,3,2,1,1,158.1,1,0,0,1,1,1,2.995732773553866,0,0.0,0,0.0,0.0,0,0,0.0,0.0,10.8,1.4,1.74
2,1,2,8014,0,1,110.0,1,2,1,1,7,108.7,1,0,0,1,0,0,3.761200348251675,0,1.7917611358933327,6,1.7917611358933327,2.5649501266920103,6,6,1.7917611358933327,12.5,9.4,-0.8,-3.12
1,39,1,171,1,19,133.1,3,1,3,5,2,110.0,0,0,0,1,1,1,3.218876224868121,1,0.0,0,0.0,0.0,0,0,0.0,0.0,15.5,2.8,-4.06
1,39,1,9238,1,19,133.1,1,2,2,1,1,120.0,0,1,1,1,0,0,3.688879704113905,0,1.7917611358933327,13,0.6931521805474454,2.3025860929935456,6,10,9.999950000398841e-06,15.0,16.2,0.3,-0.92
1,44,1,9085,1,39,150.0,3,10,8,8,10,150.0,0,0,0,1,0,0,2.995732773553866,1,1.7917611358933327,7,1.7917611358933327,2.5902679154455455,6,16,1.6094399124321004,13.375,12.4,0.5,1.79
2,39,1,8014,0,12,133.1,1,2,2,1,10,113.0,0,0,0,1,0,0,3.8286416138803756,0,1.7917611358933327,13,1.0986156219958876,2.5123064347865967,6,6,1.7917611358933327,13.333333333333334,11.1,0.6,2.02
1,51,1,33,1,1,121.0,1,3,2,3,2,118.6,0,0,0,1,0,0,3.258096922636793,0,3.0445229139137857,23,2.995732773553866,2.5788392282426056,14,18,2.6390580439007176,11.642857142857142,8.9,1.4,3.51
2,39,1,9500,1,1,133.1,1,5,1,3,3,148.8,0,0,0,1,0,1,3.526360818733765,0,1.9459115776257214,7,1.7917611358933327,2.52679554163751,8,9,1.9459115776257214,13.071428571428571,12.4,0.5,1.79
1,18,3,9853,1,1,122.0,1,4,2,1,3,120.3,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,10.8,1.4,1.74
1,1,6,9500,1,1,143.0,1,3,3,1,1,127.0,1,0,0,1,0,1,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.609019556563058,8,8,1.9459115776257214,13.585714285714284,12.7,3.7,-1.7
1,1,1,9556,1,1,123.0,1,3,3,2,1,113.8,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,9,1.9459115776257214,2.4119385263353506,8,10,2.0794427916790545,11.425,12.7,3.7,-1.7
1,39,1,8014,0,1,120.0,1,4,2,1,2,108.0,0,0,0,1,1,1,3.610918182914458,0,1.9459115776257214,9,1.7917611358933327,2.472931302114423,6,7,1.6094399124321004,12.0,13.9,-0.3,0.79
1,17,1,171,1,1,114.0,1,3,4,1,2,129.1,0,0,0,1,1,1,3.1354946507116637,0,0.0,0,0.0,0.0,0,0,0.0,0.0,9.4,-0.8,-3.12
1,43,1,9070,1,1,114.0,1,3,4,1,2,135.9,0,0,0,1,1,0,3.258096922636793,0,2.6390580439007176,14,2.6390580439007176,2.6390580439007176,13,13,2.5649501266920103,13.615384615384617,15.5,2.8,-4.06
1,0,2,9773,1,1,154.4,3,3,4,4,3,154.4,1,0,0,0,0,0,2.8903723134515658,1,1.7917611358933327,8,1.6094399124321004,2.4849074831209865,6,0,0.0,0.0,10.8,1.4,1.74
1,15,1,9500,1,1,190.0,3,5,7,12,4,190.0,1,0,0,1,0,0,2.8903723134515658,1,1.9459115776257214,15,1.3862968611167654,2.44884846390281,7,10,1.6094399124321004,12.419999999999998,12.4,0.5,1.79
1,17,4,9500,1,1,136.0,1,5,5,5,9,132.5,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,8,1.9459115776257214,2.5801093562848085,8,8,2.0794427916790545,13.0625,11.1,0.6,2.02
1,0,2,9085,1,1,163.3,3,3,1,2,1,163.3,0,0,0,1,0,0,2.8903723134515658,1,1.7917611358933327,10,1.7917611358933327,2.60269042618485,6,12,1.7917611358933327,12.0,12.4,0.5,1.79
1,1,1,9670,1,1,126.0,1,1,5,2,5,122.5,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.5902679154455455,6,8,1.6094399124321004,12.8,8.9,1.4,3.51
1,17,4,9119,1,1,122.0,3,1,1,11,2,121.0,1,0,0,1,1,0,2.995732773553866,1,1.6094399124321004,10,1.3862968611167654,2.656757608468799,5,14,9.999950000398841e-06,10.0,8.9,1.4,3.51
1,17,1,9070,1,1,137.0,1,1,1,8,3,131.8,0,0,0,1,0,1,3.091042907903667,0,1.7917611358933327,7,1.7917611358933327,2.4987007938378065,6,9,1.3862968611167654,12.0,9.4,-0.8,-3.12
1,1,3,9500,1,1,139.0,1,3,1,1,3,135.0,1,0,0,1,0,1,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.5026070456005165,8,8,1.9459115776257214,12.214285714285714,12.7,3.7,-1.7
1,17,1,9254,1,1,142.0,1,3,11,3,4,141.7,0,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.5389746605316486,6,6,1.7917611358933327,13.0,13.9,-0.3,0.79
1,1,3,9773,1,1,133.1,1,4,4,3,3,131.3,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.5084379611513516,6,6,1.7917611358933327,13.5,8.9,1.4,3.51
1,1,6,9254,1,1,126.0,1,4,2,3,2,123.9,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.5649501266920103,6,6,1.7917611358933327,13.0,12.4,0.5,1.79
1,1,2,9254,1,1,131.0,1,8,5,6,4,126.1,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.4967419309640757,6,6,1.7917611358933327,11.166666666666666,8.9,1.4,3.51
1,17,6,9500,1,1,131.0,1,1,3,6,2,126.5,1,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,8,1.9459115776257214,2.630140859042286,8,9,1.9459115776257214,13.085714285714284,11.1,0.6,2.02
1,17,1,9853,1,1,108.0,1,3,1,3,3,107.3,0,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,15.5,2.8,-4.06
1,17,4,9238,1,1,133.1,1,1,3,1,3,95.0,1,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,12,1.7917611358933327,2.456736629963794,6,7,0.0,0.0,15.5,2.8,-4.06
1,1,2,9085,1,1,122.0,1,5,1,2,2,116.1,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,13,1.7917611358933327,2.576714959274752,6,12,1.0986156219958876,11.0,15.5,2.8,-4.06
1,1,4,9070,1,1,143.0,1,1,1,1,2,134.6,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6741493390814632,6,6,1.7917611358933327,12.833333333333334,12.4,0.5,1.79
1,17,6,9500,1,1,135.0,1,3,3,6,2,128.0,1,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.670101752562683,8,8,2.0794427916790545,13.65625,11.1,0.6,2.02
1,17,2,9773,1,1,148.0,1,5,4,5,8,144.2,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.719100696629237,6,7,1.7917611358933327,14.285714285714286,12.4,0.5,1.79
1,17,1,9147,1,1,134.0,1,3,4,2,6,129.5,0,0,0,1,0,1,2.8903723134515658,0,1.6094399124321004,5,1.6094399124321004,2.451005960180913,5,12,1.3862968611167654,12.625,10.8,1.4,1.74
1,17,1,9773,1,1,122.0,1,1,1,2,2,116.8,1,0,1,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.456736629963794,6,6,1.7917611358933327,12.333333333333334,16.2,0.3,-0.92
1,44,1,9003,1,39,160.0,1,2,4,1,8,160.0,0,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,8,1.7917611358933327,2.5356797672403175,6,10,1.7917611358933327,13.2,16.2,0.3,-0.92
1,16,2,9238,1,1,126.0,1,4,2,4,3,127.1,1,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,14,1.0986156219958876,2.5389746605316486,6,7,1.7917611358933327,11.0,9.4,-0.8,-3.12
1,17,1,9130,1,1,138.0,1,7,3,5,8,126.3,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.5520467318461044,6,8,1.7917611358933327,13.0,8.9,1.4,3.51
1,1,1,9238,1,1,115.0,1,4,4,10,2,112.9,1,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,7,1.7917611358933327,2.472931302114423,6,8,1.7917611358933327,13.142857142857142,12.4,0.5,1.79
1,17,2,9853,1,1,141.0,1,5,1,8,3,130.2,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,8,1.6094399124321004,2.4336142325930474,6,7,1.3862968611167654,10.75,12.7,3.7,-1.7
1,43,1,9130,1,1,100.0,2,5,8,4,9,100.0,0,0,0,1,0,0,2.9444395054820913,1,1.6094399124321004,10,1.6094399124321004,2.698481423162756,5,7,1.6094399124321004,15.142857142857142,9.4,-0.8,-3.12
1,1,1,9670,1,1,130.0,1,3,3,6,2,121.6,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,7,1.7917611358933327,2.688819518785742,6,6,1.7917611358933327,15.833333333333334,12.4,0.5,1.79
1,15,1,9670,1,1,130.0,3,6,1,5,2,130.0,0,1,1,1,0,0,2.995732773553866,1,1.7917611358933327,6,1.7917611358933327,2.60269042618485,6,9,1.6094399124321004,13.0,8.9,1.4,3.51
1,18,1,9130,1,1,135.0,1,4,3,1,3,121.7,1,0,0,1,0,1,2.8903723134515658,0,1.6094399124321004,7,1.3862968611167654,2.4423479049340435,5,5,1.6094399124321004,12.4,10.8,1.4,1.74
1,7,1,9147,1,3,120.0,1,1,11,2,2,120.0,0,0,0,1,0,0,3.4965078644967376,0,1.6094399124321004,9,0.6931521805474454,2.6390580439007176,5,5,0.0,0.0,12.4,0.5,1.79
1,1,1,9853,1,1,148.0,1,3,3,2,3,143.5,0,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,8,1.7917611358933327,2.5520467318461044,6,6,0.0,0.0,13.9,-0.3,0.79
1,17,2,9556,1,1,136.0,1,1,1,1,1,128.3,0,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.5973853778952645,8,8,2.0794427916790545,14.75,15.5,2.8,-4.06
1,17,1,9070,1,1,108.0,1,3,1,2,5,111.9,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,8.9,1.4,3.51
1,44,1,9003,1,39,140.0,1,4,4,9,5,140.0,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,18,1.0986156219958876,2.456736629963794,6,14,1.3862968611167654,11.5,15.5,2.8,-4.06
1,1,3,9773,1,1,153.0,1,5,1,5,6,137.6,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.772589347239586,6,7,1.7917611358933327,14.333333333333334,12.4,0.5,1.79
1,1,1,9238,1,1,135.0,1,3,3,1,3,135.0,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.627081861459848,6,6,1.7917611358933327,11.833333333333334,10.8,1.4,1.74
1,1,5,9500,1,1,146.0,1,3,2,6,2,133.8,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,9,2.0794427916790545,2.5826766804648154,8,9,2.0794427916790545,13.2325,9.4,-0.8,-3.12
1,1,2,9773,1,1,130.0,1,3,3,1,1,126.9,1,0,0,1,1,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6390580439007176,6,6,1.7917611358933327,14.166666666666666,9.4,-0.8,-3.12
1,17,2,9254,1,1,113.0,1,1,7,3,5,106.7,1,0,1,1,1,1,2.9444395054820913,0,1.7917611358933327,14,0.6931521805474454,2.3025860929935456,6,6,0.0,0.0,13.9,-0.3,0.79
1,43,1,8014,0,1,145.7,3,2,2,1,1,145.7,1,0,0,1,0,0,3.218876224868121,1,2.772589347239586,16,2.7080508677686543,2.5902679154455455,13,13,2.3978961818888664,12.272727272727272,13.9,-0.3,0.79
1,17,3,9070,1,1,145.0,1,5,5,2,4,153.1,1,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.5257294443079354,6,6,1.7917611358933327,14.333333333333334,12.7,3.7,-1.7
1,1,1,8014,0,1,126.0,1,4,2,3,3,118.7,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.5257294443079354,6,6,1.7917611358933327,11.5,12.7,3.7,-1.7
1,17,1,9991,0,1,160.0,1,6,6,7,11,161.8,1,0,1,1,1,0,3.4965078644967376,0,1.6094399124321004,8,0.6931521805474454,2.3513762095439765,5,5,0.0,0.0,7.6,2.6,0.32
1,18,4,9119,1,1,134.0,1,3,4,12,2,124.9,1,0,1,1,1,0,2.8903723134515658,0,1.6094399124321004,11,1.0986156219958876,2.367124551631177,5,9,1.0986156219958876,11.333333333333334,8.9,1.4,3.51
1,1,1,9119,1,1,163.0,1,3,2,3,6,150.8,1,0,0,1,1,0,2.8903723134515658,0,1.6094399124321004,9,1.3862968611167654,2.3513762095439765,5,11,0.6931521805474454,10.5,7.6,2.6,0.32
1,15,1,9147,1,1,130.0,3,1,1,5,5,130.0,0,0,0,1,0,0,2.9444395054820913,1,1.6094399124321004,10,1.3862968611167654,2.4849074831209865,5,6,1.6094399124321004,11.4,11.1,0.6,2.02
1,1,2,171,1,1,165.0,1,5,5,5,9,163.6,1,0,0,1,0,0,2.8903723134515658,0,0.0,0,0.0,0.0,0,0,0.0,0.0,12.4,0.5,1.79
1,43,1,9147,1,1,142.0,1,4,3,2,2,115.0,0,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,11,1.6094399124321004,2.4423479049340435,5,9,0.6931521805474454,10.666666666666666,13.9,-0.3,0.79
1,1,1,9773,1,1,156.0,1,3,1,3,7,136.8,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6390580439007176,6,6,1.7917611358933327,13.5,11.1,0.6,2.02
1,17,5,9853,1,1,141.0,1,5,3,5,2,130.9,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.60269042618485,6,8,1.6094399124321004,12.6,7.6,2.6,0.32
1,1,3,9500,1,1,143.0,1,3,2,6,2,127.0,1,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,2.0794427916790545,2.5706071679775295,8,8,2.0794427916790545,13.07375,9.4,-0.8,-3.12
2,39,1,9500,1,19,133.1,1,4,4,5,7,120.0,0,0,0,1,0,0,3.610918182914458,0,1.9459115776257214,9,0.6931521805474454,2.374906684805797,7,9,0.0,0.0,16.2,0.3,-0.92
1,1,1,9238,1,1,133.0,1,4,1,5,4,126.0,0,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,11,9.999950000398841e-06,2.4849074831209865,5,10,0.0,0.0,9.4,-0.8,-3.12
1,1,1,9254,1,1,172.0,2,2,2,3,3,153.8,1,0,0,1,0,1,2.995732773553866,1,1.7917611358933327,6,1.7917611358933327,2.6390580439007176,6,6,1.7917611358933327,13.333333333333334,10.8,1.4,1.74
1,15,1,9238,1,1,140.0,3,3,3,1,8,140.0,0,0,0,1,1,0,3.0445229139137857,1,1.7917611358933327,7,1.7917611358933327,2.5123064347865967,6,7,1.7917611358933327,13.428571428571429,11.1,0.6,2.02
1,17,1,9500,1,1,142.0,1,4,1,3,4,136.6,0,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.6000414199781012,8,9,2.0794427916790545,14.788888888888888,12.4,0.5,1.79
1,39,1,8014,0,1,140.0,1,3,1,1,6,105.0,0,0,0,1,0,0,3.258096922636793,0,1.7917611358933327,14,1.0986156219958876,2.367124551631177,6,9,1.6094399124321004,11.2,15.5,2.8,-4.06
1,39,1,9147,1,12,133.1,1,2,2,1,2,139.4,0,0,1,1,0,0,3.7135723106067173,0,1.6094399124321004,6,1.6094399124321004,2.451005960180913,5,8,1.6094399124321004,12.2,7.6,2.6,0.32
1,1,2,9773,1,1,148.0,1,3,1,4,1,140.0,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6149605097432476,6,6,1.7917611358933327,14.666666666666666,16.2,0.3,-0.92
1,1,4,9500,1,1,137.0,1,3,2,1,2,130.8,0,0,1,1,0,0,2.8903723134515658,0,2.0794427916790545,9,2.0794427916790545,2.6674024969480623,8,9,2.0794427916790545,14.4025,9.4,-0.8,-3.12
1,1,1,9500,1,1,143.0,1,4,4,1,1,138.8,1,0,0,1,0,0,3.433987527065739,0,1.9459115776257214,9,1.9459115776257214,2.7388225062334013,8,8,2.0794427916790545,16.3875,11.1,0.6,2.02
1,1,1,9238,1,1,133.1,1,1,1,2,7,110.0,0,0,1,1,0,0,3.1354946507116637,0,1.7917611358933327,8,1.7917611358933327,2.5356797672403175,6,6,1.7917611358933327,14.166666666666666,12.7,3.7,-1.7
1,1,4,9500,1,1,138.0,1,2,3,1,1,127.8,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,7,1.7917611358933327,2.7069391396575284,7,7,1.7917611358933327,14.983333333333334,7.6,2.6,0.32
1,16,3,9773,1,1,138.0,1,2,4,2,1,134.2,1,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.7080508677686543,6,6,1.7917611358933327,13.0,11.1,0.6,2.02
2,39,1,8014,0,1,150.0,1,2,2,6,3,143.0,0,0,0,1,0,0,3.688879704113905,0,2.197225688446713,9,2.197225688446713,2.765620682294119,7,7,1.9459115776257214,14.142857142857142,12.7,3.7,-1.7
1,44,1,9085,1,39,120.0,1,2,2,1,1,120.0,1,0,1,1,0,0,3.465736215299678,0,1.7917611358933327,14,1.3862968611167654,2.4423479049340435,6,14,1.0986156219958876,11.0,16.2,0.3,-0.92
1,1,4,9254,1,1,110.0,1,2,2,1,2,113.2,1,0,0,1,0,0,3.1780542470145257,0,1.7917611358933327,14,0.6931521805474454,2.3513762095439765,6,11,9.999950000398841e-06,10.0,10.8,1.4,1.74
1,17,4,9500,1,1,146.0,1,3,2,3,6,135.8,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,7,1.7917611358933327,2.637866859381918,7,7,1.7917611358933327,13.983333333333334,7.6,2.6,0.32
1,1,1,9238,1,1,148.0,1,2,2,1,1,143.5,0,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.5649501266920103,6,6,1.7917611358933327,12.833333333333334,10.8,1.4,1.74
1,1,1,9238,1,1,145.0,1,3,2,2,2,148.9,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6149605097432476,6,6,1.7917611358933327,13.0,10.8,1.4,1.74
1,39,1,9003,1,1,133.1,1,4,4,2,2,115.6,1,0,0,0,0,0,3.2958372363746307,0,1.7917611358933327,8,0.0,0.0,6,8,0.0,0.0,15.5,2.8,-4.06
1,1,1,9147,1,1,160.0,1,4,2,1,3,159.3,0,0,0,1,0,0,2.8903723134515658,0,1.6094399124321004,5,1.6094399124321004,2.6672289010261583,5,5,1.6094399124321004,15.4,7.6,2.6,0.32
1,39,1,9991,0,1,150.0,1,3,2,1,6,138.5,0,0,0,1,0,0,3.258096922636793,0,1.6094399124321004,10,1.3862968611167654,2.4849074831209865,5,9,1.3862968611167654,11.25,12.7,3.7,-1.7
1,1,1,9853,1,1,130.0,1,3,9,1,4,133.2,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.650892493144365,6,7,1.7917611358933327,13.666666666666666,7.6,2.6,0.32
1,17,2,8014,0,1,120.0,1,2,6,7,11,117.6,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,8,1.6094399124321004,2.501436771411006,6,7,1.7917611358933327,12.0,7.6,2.6,0.32
1,18,2,9147,1,1,115.0,1,1,2,3,3,108.7,1,0,0,1,0,0,3.0445229139137857,0,1.6094399124321004,8,1.0986156219958876,2.4849074831209865,5,9,1.0986156219958876,12.666666666666666,9.4,-0.8,-3.12
1,1,4,9147,1,1,133.1,1,1,3,2,8,106.0,1,0,0,1,0,0,3.1780542470145257,0,1.6094399124321004,11,0.6931521805474454,2.3513762095439765,5,14,9.999950000398841e-06,11.0,12.7,3.7,-1.7
1,17,1,9853,1,1,120.0,1,2,2,1,7,122.6,0,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,8,1.0986156219958876,2.5123064347865967,6,11,0.6931521805474454,10.5,12.7,3.7,-1.7
1,1,4,9853,1,1,134.0,1,3,1,3,1,127.4,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,7,1.6094399124321004,2.501436771411006,6,7,1.6094399124321004,12.2,10.8,1.4,1.74
1,39,1,9003,1,1,133.1,1,3,3,1,1,100.0,0,0,0,1,0,0,3.4011977149954333,0,1.7917611358933327,6,0.0,0.0,6,6,0.0,0.0,11.1,0.6,2.02
1,1,1,9853,1,1,133.1,1,3,2,1,1,95.0,1,0,1,0,0,0,3.091042907903667,0,1.9459115776257214,10,1.7917611358933327,2.4423479049340435,7,8,1.7917611358933327,13.166666666666666,11.1,0.6,2.02
1,7,1,9147,1,3,130.0,1,2,3,1,6,130.0,0,0,0,1,0,0,3.0445229139137857,0,2.197225688446713,9,2.197225688446713,2.387743819701278,10,18,2.3025860929935456,11.615384615384617,10.8,1.4,1.74
1,39,1,9556,1,1,120.0,1,3,3,2,3,122.8,0,0,0,1,0,0,3.258096922636793,0,1.9459115776257214,12,1.7917611358933327,2.4987007938378065,8,8,2.0794427916790545,11.675,13.9,-0.3,0.79
1,17,1,9147,1,1,115.0,1,3,3,6,2,115.0,1,0,0,1,0,0,3.1354946507116637,0,1.6094399124321004,7,0.6931521805474454,2.3025860929935456,5,9,9.999950000398841e-06,12.0,9.4,-0.8,-3.12
1,17,1,9070,1,1,135.0,1,3,2,3,1,145.9,0,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.5389746605316486,6,6,1.7917611358933327,12.166666666666666,16.2,0.3,-0.92
1,1,1,9070,1,1,133.1,1,1,2,3,1,143.0,1,0,1,1,0,0,3.0445229139137857,0,1.7917611358933327,9,1.6094399124321004,2.4336142325930474,6,8,1.6094399124321004,12.2,12.7,3.7,-1.7
1,43,1,171,1,1,145.0,1,3,4,1,1,100.0,0,0,0,1,0,1,2.8903723134515658,0,0.0,0,0.0,0.0,0,0,0.0,0.0,13.9,-0.3,0.79
1,17,3,9085,1,1,130.0,1,3,2,3,3,121.3,1,0,0,1,0,0,3.0445229139137857,0,1.6094399124321004,14,0.6931521805474454,2.5649501266920103,5,8,1.3862968611167654,12.0,9.4,-0.8,-3.12
1,17,3,9853,1,1,118.0,1,4,4,6,2,121.2,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.6094399124321004,2.595255453225244,6,7,1.6094399124321004,12.0,7.6,2.6,0.32
1,17,3,9853,1,1,138.0,1,2,2,3,1,125.1,1,1,0,1,0,1,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.60269042618485,6,8,1.6094399124321004,12.8,12.7,3.7,-1.7
1,17,1,9254,1,1,122.0,1,1,1,2,1,112.9,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,14,1.3862968611167654,2.5055267533169334,6,11,1.0986156219958876,11.333333333333334,7.6,2.6,0.32
1,1,3,9238,1,1,126.0,1,4,3,3,6,120.8,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,7,1.7917611358933327,2.5084379611513516,6,7,1.7917611358933327,12.833333333333334,12.4,0.5,1.79
1,1,5,9085,1,1,121.0,1,4,2,1,6,114.0,1,0,0,0,0,0,2.9444395054820913,0,1.6094399124321004,12,0.0,0.0,5,8,0.0,0.0,9.4,-0.8,-3.12
1,17,1,9238,1,1,152.0,1,2,2,6,3,132.1,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,10,0.6931521805474454,2.3513762095439765,6,11,9.999950000398841e-06,13.0,9.4,-0.8,-3.12
2,44,1,9085,1,39,160.0,1,2,2,9,8,160.0,0,0,0,1,0,0,3.2958372363746307,0,1.6094399124321004,12,1.0986156219958876,2.6390580439007176,5,8,1.6094399124321004,12.0,9.4,-0.8,-3.12
1,0,1,9085,1,1,134.0,1,2,2,3,3,134.0,1,0,0,1,0,0,3.091042907903667,0,1.6094399124321004,7,1.6094399124321004,2.653242668832319,5,10,1.6094399124321004,12.2,12.7,3.7,-1.7
1,1,1,9773,1,1,128.0,1,2,1,1,2,124.2,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.6094399124321004,2.5649501266920103,6,7,1.7917611358933327,13.142857142857142,15.5,2.8,-4.06
1,17,4,9254,1,1,125.0,1,4,4,3,3,115.6,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.3978961818888664,6,8,1.3862968611167654,12.75,9.4,-0.8,-3.12
2,43,1,9991,0,1,130.0,1,2,2,1,1,128.2,0,0,0,1,0,0,3.526360818733765,0,2.0794427916790545,9,1.0986156219958876,2.3978961818888664,7,7,0.6931521805474454,10.0,9.4,-0.8,-3.12
1,17,2,9500,1,1,138.0,1,1,4,3,6,132.8,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,9,1.7917611358933327,2.516544542112633,8,9,2.0794427916790545,13.755555555555556,13.9,-0.3,0.79
1,17,2,9773,1,1,121.0,1,1,1,3,3,123.1,1,0,0,1,1,0,2.995732773553866,0,1.7917611358933327,12,1.3862968611167654,2.691243760751701,6,7,1.3862968611167654,12.25,9.4,-0.8,-3.12
1,1,1,9130,1,1,134.0,2,1,3,3,3,125.6,1,0,0,1,0,0,2.995732773553866,1,1.6094399124321004,6,1.6094399124321004,2.7829521278318374,5,6,1.6094399124321004,15.833333333333334,12.7,3.7,-1.7
1,39,1,9991,0,1,130.0,1,1,4,2,1,115.0,0,0,0,1,1,0,3.218876224868121,0,1.6094399124321004,7,0.0,0.0,5,8,0.0,0.0,16.2,0.3,-0.92
1,1,4,9119,1,1,126.0,1,5,3,5,1,123.6,1,0,0,1,1,0,2.8903723134515658,0,1.6094399124321004,6,1.6094399124321004,2.5176972790622787,5,9,1.0986156219958876,13.0,8.9,1.4,3.51
1,1,1,9130,1,1,148.0,1,1,1,1,1,141.7,0,0,0,0,1,0,2.8903723134515658,0,1.7917611358933327,8,1.6094399124321004,2.451005960180913,6,11,1.3862968611167654,13.0,8.9,1.4,3.51
1,17,1,9853,1,1,160.0,1,3,4,3,2,139.0,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,8,1.6094399124321004,2.501436771411006,6,13,0.0,0.0,9.4,-0.8,-3.12
1,17,1,9254,1,1,118.0,1,1,3,3,4,118.0,0,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,7,1.6094399124321004,2.3978961818888664,6,7,1.6094399124321004,12.8,12.4,0.5,1.79
